receive,00000668,3,AAPL,,,,,,39148,8,20231022-11:07:48.476,1879.0,2,2,,151.49,3533.0
receive,00000670,1,MSFT,,,,,,39149,8,20231022-11:07:48.476,1880.0,1,1,,237.97,3615.0
receive,00000672,1,MSFT,,,,,,39151,8,20231022-11:07:48.476,1881.0,2,2,,239.48,9970.0
receive,00000674,2,BAC,,,,,,39152,8,20231022-11:07:48.476,1882.0,2,2,,30.24,9439.0
receive,00000676,2,MSFT,,,,,,39154,8,20231022-11:07:48.476,1883.0,2,2,,237.27,2382.0
receive,00000677,3,AAPL,,,,,,39155,8,20231022-11:07:48.476,1884.0,2,2,,152.14,6924.0
receive,00000680,1,AAPL,,,,,,39157,8,20231022-11:07:48.476,1885.0,2,2,,150.45,1164.0
receive,00000681,1,AAPL,,,,,,39158,8,20231022-11:07:48.476,1886.0,1,1,,151.23,4425.0
receive,00000682,3,AAPL,,,,,,39159,8,20231022-11:07:48.476,1887.0,2,2,,152.01,1686.0
receive,00000683,1,AAPL,,,,,,39160,8,20231022-11:07:48.476,1888.0,2,2,,150.35,619.0
receive,00000684,1,BAC,,,,,,39161,8,20231022-11:07:48.476,1889.0,1,1,,33.54,3802.0
receive,00000685,3,BAC,,,,,,39162,8,20231022-11:07:48.476,1890.0,2,2,,33.93,5445.0
receive,00000686,3,MSFT,,,,,,39163,8,20231022-11:07:48.476,1891.0,2,2,,238.87,2950.0
receive,00000687,1,BAC,,,,,,39164,8,20231022-11:07:48.476,1892.0,1,1,,31.1,1131.0
receive,00000688,1,BAC,,,,,,39165,8,20231022-11:07:48.477,1893.0,1,1,,31.61,5194.0
receive,00000689,3,AAPL,,,,,,39166,8,20231022-11:07:48.477,1894.0,1,1,,151.32,6491.0
receive,00000690,1,BAC,,,,,,39167,8,20231022-11:07:48.477,1895.0,2,2,,34.5,2482.0
receive,00000691,2,BAC,,,,,,39168,8,20231022-11:07:48.477,1896.0,2,2,,34.34,2411.0
receive,00000692,2,BAC,,,,,,39169,8,20231022-11:07:48.477,1897.0,2,2,,31.56,2525.0
receive,00000693,2,AAPL,,,,,,39170,8,20231022-11:07:48.477,1898.0,2,2,,151.45,5376.0
receive,00000694,3,AAPL,,,,,,39171,8,20231022-11:07:48.477,1899.0,1,1,,150.01,1436.0
receive,00000695,3,MSFT,,,,,,39172,8,20231022-11:07:48.477,1900.0,1,1,,241.17,921.0
receive,00000696,2,BAC,,,,,,39173,8,20231022-11:07:48.477,1901.0,2,2,,30.8,958.0
receive,00000697,3,AAPL,,,,,,39174,8,20231022-11:07:48.477,1902.0,2,2,,152.33,8226.0
receive,00000698,2,MSFT,,,,,,39175,8,20231022-11:07:48.477,1903.0,2,2,,238.46,284.0
receive,00000699,2,MSFT,,,,,,39176,8,20231022-11:07:48.477,1904.0,1,1,,239.32,2658.0
receive,00000700,2,MSFT,,,,,,39177,8,20231022-11:07:48.477,1905.0,2,2,,240.31,3815.0
receive,00000701,3,BAC,,,,,,39178,8,20231022-11:07:48.477,1906.0,2,2,,33.4,7358.0
receive,00000702,1,BAC,,,,,,39179,8,20231022-11:07:48.478,1907.0,1,1,,32.04,622.0
receive,00000703,2,AAPL,,,,,,39180,8,20231022-11:07:48.478,1908.0,1,1,,152.76,1937.0
receive,00000704,1,AAPL,,,,,,39181,8,20231022-11:07:48.478,1909.0,1,1,,152.77,2743.0
receive,00000705,1,MSFT,,,,,,39182,8,20231022-11:07:48.478,1910.0,2,2,,237.77,5005.0
receive,00000706,1,MSFT,,,,,,39183,8,20231022-11:07:48.478,1911.0,2,2,,240.28,8228.0
receive,00000707,3,BAC,,,,,,39184,8,20231022-11:07:48.478,1912.0,2,2,,32.43,9762.0
receive,00000708,1,BAC,,,,,,39185,8,20231022-11:07:48.478,1913.0,2,2,,33.46,6093.0
receive,00000709,1,MSFT,,,,,,39186,8,20231022-11:07:48.478,1914.0,1,1,,237.2,3659.0
receive,00000710,3,MSFT,,,,,,39187,8,20231022-11:07:48.478,1915.0,1,1,,237.89,2299.0
receive,00000711,3,MSFT,,,,,,39188,8,20231022-11:07:48.478,1916.0,1,1,,237.35,1483.0
receive,00000712,3,MSFT,,,,,,39189,8,20231022-11:07:48.478,1917.0,1,1,,237.23,1856.0
receive,00000713,1,MSFT,,,,,,39190,8,20231022-11:07:48.478,1918.0,1,1,,239.48,3485.0
receive,00000714,2,AAPL,,,,,,39191,8,20231022-11:07:48.478,1919.0,1,1,,151.06,1216.0
receive,00000715,1,BAC,,,,,,39192,8,20231022-11:07:48.478,1920.0,2,2,,34.07,4562.0
receive,00000716,1,BAC,,,,,,39193,8,20231022-11:07:48.478,1921.0,1,1,,34.02,31.0
receive,00000717,2,AAPL,,,,,,39194,8,20231022-11:07:48.479,1922.0,1,1,,150.58,9414.0
receive,00000718,1,AAPL,,,,,,39195,8,20231022-11:07:48.479,1923.0,1,1,,152.26,784.0
receive,00000719,3,BAC,,,,,,39196,8,20231022-11:07:48.479,1924.0,1,1,,34.08,4738.0
receive,00000720,1,AAPL,,,,,,39197,8,20231022-11:07:48.479,1925.0,1,1,,152.79,1375.0
receive,00000721,1,BAC,,,,,,39198,8,20231022-11:07:48.479,1926.0,2,2,,32.7,5149.0
receive,00000722,3,BAC,,,,,,39199,8,20231022-11:07:48.479,1927.0,2,2,,32.16,4278.0
receive,00000723,3,AAPL,,,,,,39200,8,20231022-11:07:48.479,1928.0,1,1,,152.87,69.0
receive,00000724,1,MSFT,,,,,,39201,8,20231022-11:07:48.479,1929.0,1,1,,237.69,4709.0
receive,00000726,1,AAPL,,,,,,39203,8,20231022-11:07:48.479,1930.0,1,1,,152.93,1001.0
receive,00000727,2,BAC,,,,,,39204,8,20231022-11:07:48.479,1931.0,2,2,,34.66,7694.0
receive,00000728,1,MSFT,,,,,,39205,8,20231022-11:07:48.479,1932.0,2,2,,237.54,6691.0
receive,00000729,3,AAPL,,,,,,39206,8,20231022-11:07:48.479,1933.0,2,2,,151.29,4508.0
receive,00000730,3,AAPL,,,,,,39207,8,20231022-11:07:48.479,1934.0,1,1,,151.16,2420.0
receive,00000732,1,BAC,,,,,,39209,8,20231022-11:07:48.479,1935.0,1,1,,34.19,7927.0
receive,00000733,3,BAC,,,,,,39210,8,20231022-11:07:48.479,1936.0,1,1,,34.85,2100.0
receive,00000734,2,BAC,,,,,,39211,8,20231022-11:07:48.480,1937.0,2,2,,30.35,4075.0
receive,00000735,2,BAC,,,,,,39212,8,20231022-11:07:48.480,1938.0,1,1,,33.42,73.0
receive,00000736,1,AAPL,,,,,,39213,8,20231022-11:07:48.480,1939.0,1,1,,151.54,189.0
receive,00000737,2,BAC,,,,,,39214,8,20231022-11:07:48.480,1940.0,1,1,,31.49,1543.0
receive,00000738,1,AAPL,,,,,,39215,8,20231022-11:07:48.480,1941.0,1,1,,151.19,3069.0
receive,00000739,1,MSFT,,,,,,39216,8,20231022-11:07:48.480,1942.0,2,2,,241.74,7816.0
receive,00000740,3,BAC,,,,,,39217,8,20231022-11:07:48.480,1943.0,2,2,,30.69,4368.0
receive,00000741,2,MSFT,,,,,,39218,8,20231022-11:07:48.480,1944.0,2,2,,240.37,3448.0
receive,00000743,1,BAC,,,,,,39220,8,20231022-11:07:48.480,1945.0,1,1,,33.59,4742.0
receive,00000744,2,BAC,,,,,,39221,8,20231022-11:07:48.480,1946.0,1,1,,30.4,1805.0
receive,00000745,2,BAC,,,,,,39222,8,20231022-11:07:48.480,1947.0,2,2,,31.76,2015.0
receive,00000747,1,AAPL,,,,,,39223,8,20231022-11:07:48.480,1948.0,2,2,,150.38,6476.0
receive,00000748,2,MSFT,,,,,,39224,8,20231022-11:07:48.480,1949.0,2,2,,241.91,7505.0
receive,00000749,3,BAC,,,,,,39225,8,20231022-11:07:48.480,1950.0,1,1,,34.1,2897.0
receive,00000750,3,BAC,,,,,,39226,8,20231022-11:07:48.480,1951.0,2,2,,33.18,8104.0
receive,00000751,2,AAPL,,,,,,39227,8,20231022-11:07:48.481,1952.0,2,2,,150.35,8419.0
receive,00000752,2,AAPL,,,,,,39228,8,20231022-11:07:48.481,1953.0,2,2,,151.55,2428.0
receive,00000753,3,MSFT,,,,,,39229,8,20231022-11:07:48.481,1954.0,1,1,,237.35,880.0
receive,00000755,2,AAPL,,,,,,39230,8,20231022-11:07:48.481,1955.0,1,1,,150.47,69.0
receive,00000756,2,BAC,,,,,,39231,8,20231022-11:07:48.481,1956.0,1,1,,30.36,2757.0
receive,00000757,2,BAC,,,,,,39232,8,20231022-11:07:48.481,1957.0,1,1,,33.29,5610.0
receive,00000758,2,MSFT,,,,,,39233,8,20231022-11:07:48.481,1958.0,1,1,,239.98,1152.0
receive,00000759,1,AAPL,,,,,,39234,8,20231022-11:07:48.481,1959.0,1,1,,152.04,3607.0
receive,00000760,3,AAPL,,,,,,39235,8,20231022-11:07:48.481,1960.0,1,1,,151.76,691.0
receive,00000761,2,BAC,,,,,,39236,8,20231022-11:07:48.481,1961.0,2,2,,32.27,3348.0
receive,00000762,1,BAC,,,,,,39237,8,20231022-11:07:48.481,1962.0,2,2,,34.92,2167.0
receive,00000763,2,AAPL,,,,,,39238,8,20231022-11:07:48.481,1963.0,2,2,,151.27,2374.0
receive,00000764,3,AAPL,,,,,,39239,8,20231022-11:07:48.481,1964.0,1,1,,152.52,1229.0
receive,00000765,3,MSFT,,,,,,39240,8,20231022-11:07:48.481,1965.0,2,2,,242.75,4171.0
receive,00000766,1,BAC,,,,,,39241,8,20231022-11:07:48.481,1966.0,2,2,,32.02,5714.0
receive,00000767,1,MSFT,,,,,,39242,8,20231022-11:07:48.482,1967.0,1,1,,239.18,2173.0
receive,00000768,2,MSFT,,,,,,39243,8,20231022-11:07:48.482,1968.0,1,1,,237.0,1915.0
receive,00000769,3,BAC,,,,,,39244,8,20231022-11:07:48.482,1969.0,1,1,,34.72,4207.0
receive,00000770,2,BAC,,,,,,39245,8,20231022-11:07:48.482,1970.0,1,1,,33.01,3301.0
receive,00000771,2,MSFT,,,,,,39246,8,20231022-11:07:48.482,1971.0,1,1,,237.63,381.0
receive,00000772,2,AAPL,,,,,,39247,8,20231022-11:07:48.482,1972.0,1,1,,152.24,4106.0
receive,00000773,2,AAPL,,,,,,39248,8,20231022-11:07:48.482,1973.0,1,1,,150.29,1809.0
receive,00000774,3,MSFT,,,,,,39249,8,20231022-11:07:48.482,1974.0,1,1,,238.46,5294.0
receive,00000777,1,AAPL,,,,,,39252,8,20231022-11:07:48.482,1975.0,2,2,,150.61,1831.0
receive,00000779,1,BAC,,,,,,39253,8,20231022-11:07:48.482,1976.0,2,2,,32.26,214.0
receive,00000780,3,BAC,,,,,,39254,8,20231022-11:07:48.482,1977.0,1,1,,34.01,2120.0
receive,00000781,1,BAC,,,,,,39255,8,20231022-11:07:48.482,1978.0,1,1,,33.07,2347.0
receive,00000782,1,BAC,,,,,,39256,8,20231022-11:07:48.482,1979.0,2,2,,34.5,9012.0
receive,00000783,3,MSFT,,,,,,39257,8,20231022-11:07:48.482,1980.0,2,2,,239.66,8605.0
receive,00000784,3,BAC,,,,,,39258,8,20231022-11:07:48.482,1981.0,1,1,,31.99,1925.0
receive,00000785,2,MSFT,,,,,,39259,8,20231022-11:07:48.483,1982.0,1,1,,238.62,433.0
receive,00000786,1,MSFT,,,,,,39260,8,20231022-11:07:48.483,1983.0,2,2,,240.79,1588.0
receive,00000788,1,AAPL,,,,,,39262,8,20231022-11:07:48.483,1984.0,1,1,,152.54,401.0
receive,00000789,3,MSFT,,,,,,39263,8,20231022-11:07:48.483,1985.0,1,1,,242.31,1183.0
receive,00000790,2,AAPL,,,,,,39264,8,20231022-11:07:48.483,1986.0,2,2,,150.48,9653.0
receive,00000791,2,MSFT,,,,,,39265,8,20231022-11:07:48.483,1987.0,2,2,,240.0,8604.0
receive,00000792,2,MSFT,,,,,,39266,8,20231022-11:07:48.483,1988.0,2,2,,237.36,8321.0
receive,00000793,2,AAPL,,,,,,39267,8,20231022-11:07:48.483,1989.0,2,2,,152.59,9373.0
receive,00000794,3,BAC,,,,,,39268,8,20231022-11:07:48.483,1990.0,2,2,,31.76,2821.0
receive,00000795,1,MSFT,,,,,,39269,8,20231022-11:07:48.483,1991.0,1,1,,240.8,374.0
receive,00000796,2,AAPL,,,,,,39270,8,20231022-11:07:48.483,1992.0,1,1,,152.94,8893.0
receive,00000797,2,BAC,,,,,,39271,8,20231022-11:07:48.483,1993.0,2,2,,34.18,6119.0
receive,00000799,3,AAPL,,,,,,39273,8,20231022-11:07:48.483,1994.0,2,2,,150.51,4871.0
receive,00000801,2,BAC,,,,,,39275,8,20231022-11:07:48.483,1995.0,2,2,,30.33,4599.0
receive,00000802,3,AAPL,,,,,,39276,8,20231022-11:07:48.483,1996.0,1,1,,152.01,4073.0
receive,00000803,3,AAPL,,,,,,39277,8,20231022-11:07:48.484,1997.0,2,2,,150.64,8634.0
receive,00000805,2,AAPL,,,,,,39279,8,20231022-11:07:48.484,1998.0,2,2,,151.39,5354.0
receive,00000806,3,AAPL,,,,,,39280,8,20231022-11:07:48.484,1999.0,1,1,,150.36,7497.0
receive,00000807,2,BAC,,,,,,39281,8,20231022-11:07:48.484,2000.0,2,2,,34.72,413.0
receive,00000808,1,AAPL,,,,,,39282,8,20231022-11:07:48.484,2001.0,2,2,,151.3,3843.0
receive,00000809,1,AAPL,,,,,,39283,8,20231022-11:07:48.484,2002.0,1,1,,152.63,311.0
receive,00000810,1,BAC,,,,,,39284,8,20231022-11:07:48.484,2003.0,2,2,,33.45,5673.0
receive,00000811,2,BAC,,,,,,39285,8,20231022-11:07:48.484,2004.0,1,1,,31.7,2707.0
receive,00000812,2,BAC,,,,,,39286,8,20231022-11:07:48.484,2005.0,2,2,,31.37,3234.0
receive,00000813,1,MSFT,,,,,,39287,8,20231022-11:07:48.484,2006.0,1,1,,238.61,4566.0
receive,00000814,1,MSFT,,,,,,39288,8,20231022-11:07:48.484,2007.0,1,1,,240.88,3519.0
receive,00000815,2,BAC,,,,,,39289,8,20231022-11:07:48.484,2008.0,1,1,,34.38,53.0
receive,00000818,1,BAC,,,,,,39291,8,20231022-11:07:48.484,2009.0,1,1,,32.8,144.0
receive,00000819,2,BAC,,,,,,39292,8,20231022-11:07:48.484,2010.0,2,2,,31.26,3733.0
receive,00000820,1,AAPL,,,,,,39293,8,20231022-11:07:48.484,2011.0,2,2,,151.08,4990.0
receive,00000821,1,AAPL,,,,,,39294,8,20231022-11:07:48.485,2012.0,1,1,,151.09,5040.0
receive,00000822,3,AAPL,,,,,,39295,8,20231022-11:07:48.485,2013.0,1,1,,152.79,2083.0
receive,00000823,1,BAC,,,,,,39296,8,20231022-11:07:48.485,2014.0,2,2,,31.63,7923.0
receive,00000825,2,BAC,,,,,,39298,8,20231022-11:07:48.485,2015.0,2,2,,30.51,85.0
receive,00000826,3,BAC,,,,,,39299,8,20231022-11:07:48.485,2016.0,2,2,,30.22,6177.0
receive,00000827,2,MSFT,,,,,,39300,8,20231022-11:07:48.485,2017.0,1,1,,238.42,5285.0
receive,00000828,3,BAC,,,,,,39301,8,20231022-11:07:48.485,2018.0,1,1,,34.19,955.0
receive,00000829,2,MSFT,,,,,,39302,8,20231022-11:07:48.485,2019.0,2,2,,237.55,5618.0
receive,00000830,2,BAC,,,,,,39303,8,20231022-11:07:48.485,2020.0,2,2,,31.92,3237.0
receive,00000831,1,MSFT,,,,,,39304,8,20231022-11:07:48.485,2021.0,2,2,,238.99,3493.0
receive,00000832,2,MSFT,,,,,,39305,8,20231022-11:07:48.485,2022.0,1,1,,239.01,894.0
receive,00000833,1,MSFT,,,,,,39306,8,20231022-11:07:48.485,2023.0,1,1,,239.99,1407.0
receive,00000834,1,AAPL,,,,,,39307,8,20231022-11:07:48.485,2024.0,1,1,,151.73,915.0
receive,00000835,1,MSFT,,,,,,39308,8,20231022-11:07:48.485,2025.0,1,1,,237.14,6545.0
receive,00000836,2,BAC,,,,,,39309,8,20231022-11:07:48.486,2026.0,2,2,,34.35,7485.0
receive,00000837,3,BAC,,,,,,39310,8,20231022-11:07:48.486,2027.0,2,2,,32.24,6992.0
receive,00000838,1,AAPL,,,,,,39311,8,20231022-11:07:48.486,2028.0,2,2,,151.24,9452.0
receive,00000839,1,AAPL,,,,,,39312,8,20231022-11:07:48.486,2029.0,2,2,,150.43,3303.0
receive,00000840,1,BAC,,,,,,39313,8,20231022-11:07:48.486,2030.0,2,2,,34.75,7910.0
receive,00000841,1,MSFT,,,,,,39314,8,20231022-11:07:48.486,2031.0,1,1,,241.14,1893.0
receive,00000844,3,MSFT,,,,,,39316,8,20231022-11:07:48.486,2032.0,2,2,,239.06,3845.0
receive,00000845,2,BAC,,,,,,39317,8,20231022-11:07:48.486,2033.0,2,2,,34.18,969.0
receive,00000848,3,MSFT,,,,,,39319,8,20231022-11:07:48.486,2034.0,2,2,,239.09,7854.0
receive,00000849,3,MSFT,,,,,,39320,8,20231022-11:07:48.486,2035.0,2,2,,241.98,6658.0
receive,00000850,1,BAC,,,,,,39321,8,20231022-11:07:48.486,2036.0,2,2,,33.09,9168.0
receive,00000852,2,MSFT,,,,,,39322,8,20231022-11:07:48.486,2037.0,2,2,,241.7,7513.0
receive,00000853,1,MSFT,,,,,,39323,8,20231022-11:07:48.486,2038.0,2,2,,239.67,3520.0
receive,00000854,2,AAPL,,,,,,39324,8,20231022-11:07:48.486,2039.0,2,2,,151.35,1137.0
receive,00000855,3,AAPL,,,,,,39325,8,20231022-11:07:48.486,2040.0,1,1,,150.59,2259.0
receive,00000856,1,BAC,,,,,,39326,8,20231022-11:07:48.487,2041.0,2,2,,30.94,5336.0
receive,00000857,3,AAPL,,,,,,39327,8,20231022-11:07:48.487,2042.0,2,2,,152.14,9785.0
receive,00000858,1,BAC,,,,,,39328,8,20231022-11:07:48.487,2043.0,1,1,,31.93,3760.0
receive,00000859,2,BAC,,,,,,39329,8,20231022-11:07:48.487,2044.0,2,2,,30.13,2857.0
receive,00000860,3,BAC,,,,,,39330,8,20231022-11:07:48.487,2045.0,2,2,,30.72,9316.0
receive,00000861,3,BAC,,,,,,39331,8,20231022-11:07:48.487,2046.0,2,2,,31.52,1082.0
receive,00000862,3,AAPL,,,,,,39332,8,20231022-11:07:48.487,2047.0,1,1,,150.86,3071.0
receive,00000864,3,MSFT,,,,,,39334,8,20231022-11:07:48.487,2048.0,2,2,,239.98,152.0
receive,00000867,2,MSFT,,,,,,39337,8,20231022-11:07:48.487,2049.0,1,1,,240.19,2267.0
receive,00000868,1,MSFT,,,,,,39338,8,20231022-11:07:48.487,2050.0,2,2,,239.12,6900.0
receive,00000869,2,BAC,,,,,,39339,8,20231022-11:07:48.487,2051.0,2,2,,32.49,8048.0
receive,00000870,1,AAPL,,,,,,39340,8,20231022-11:07:48.487,2052.0,1,1,,152.53,5794.0
receive,00000871,1,BAC,,,,,,39341,8,20231022-11:07:48.487,2053.0,2,2,,33.4,3053.0
receive,00000872,3,MSFT,,,,,,39342,8,20231022-11:07:48.487,2054.0,1,1,,238.88,2139.0
receive,00000873,3,BAC,,,,,,39343,8,20231022-11:07:48.487,2055.0,2,2,,31.7,9903.0
receive,00000874,2,BAC,,,,,,39344,8,20231022-11:07:48.488,2056.0,2,2,,33.48,5668.0
receive,00000875,1,AAPL,,,,,,39345,8,20231022-11:07:48.488,2057.0,2,2,,152.86,809.0
receive,00000876,3,MSFT,,,,,,39346,8,20231022-11:07:48.488,2058.0,1,1,,237.41,3483.0
receive,00000877,2,AAPL,,,,,,39347,8,20231022-11:07:48.488,2059.0,1,1,,152.33,2128.0
receive,00000879,1,MSFT,,,,,,39349,8,20231022-11:07:48.488,2060.0,1,1,,242.72,1063.0
receive,00000881,3,BAC,,,,,,39350,8,20231022-11:07:48.488,2061.0,1,1,,32.93,4515.0
receive,00000883,3,BAC,,,,,,39351,8,20231022-11:07:48.488,2062.0,2,2,,33.89,2975.0
receive,00000884,1,MSFT,,,,,,39352,8,20231022-11:07:48.488,2063.0,2,2,,239.16,538.0
receive,00000885,2,MSFT,,,,,,39353,8,20231022-11:07:48.488,2064.0,1,1,,238.95,5632.0
receive,00000886,2,MSFT,,,,,,39354,8,20231022-11:07:48.488,2065.0,1,1,,242.45,4649.0
receive,00000887,2,AAPL,,,,,,39355,8,20231022-11:07:48.488,2066.0,1,1,,152.21,1720.0
receive,00000888,1,BAC,,,,,,39356,8,20231022-11:07:48.488,2067.0,2,2,,33.17,7065.0
receive,00000891,1,AAPL,,,,,,39358,8,20231022-11:07:48.488,2068.0,2,2,,151.44,2897.0
receive,00000892,2,BAC,,,,,,39359,8,20231022-11:07:48.488,2069.0,1,1,,31.19,5334.0
receive,00000893,2,AAPL,,,,,,39360,8,20231022-11:07:48.488,2070.0,1,1,,150.0,112.0
receive,00000894,2,BAC,,,,,,39361,8,20231022-11:07:48.489,2071.0,1,1,,30.52,7414.0
receive,00000896,1,AAPL,,,,,,39362,8,20231022-11:07:48.489,2072.0,1,1,,150.42,550.0
receive,00000897,2,BAC,,,,,,39363,8,20231022-11:07:48.489,2073.0,1,1,,30.17,3711.0
receive,00000898,2,MSFT,,,,,,39364,8,20231022-11:07:48.489,2074.0,1,1,,242.32,392.0
receive,00000899,1,MSFT,,,,,,39365,8,20231022-11:07:48.489,2075.0,1,1,,242.56,2324.0
receive,00000900,1,MSFT,,,,,,39366,8,20231022-11:07:48.489,2076.0,1,1,,242.85,5687.0
receive,00000901,1,BAC,,,,,,39367,8,20231022-11:07:48.489,2077.0,2,2,,31.72,4444.0
receive,00000902,1,MSFT,,,,,,39368,8,20231022-11:07:48.489,2078.0,2,2,,238.44,9884.0
receive,00000903,2,BAC,,,,,,39369,8,20231022-11:07:48.489,2079.0,2,2,,32.28,9094.0
receive,00000904,2,MSFT,,,,,,39370,8,20231022-11:07:48.489,2080.0,2,2,,241.96,1195.0
receive,00000905,1,BAC,,,,,,39371,8,20231022-11:07:48.489,2081.0,1,1,,32.85,1222.0
receive,00000906,2,MSFT,,,,,,39372,8,20231022-11:07:48.489,2082.0,1,1,,239.88,481.0
receive,00000907,2,BAC,,,,,,39373,8,20231022-11:07:48.489,2083.0,1,1,,34.94,2353.0
receive,00000908,1,MSFT,,,,,,39374,8,20231022-11:07:48.489,2084.0,1,1,,240.4,1496.0
receive,00000909,1,MSFT,,,,,,39375,8,20231022-11:07:48.490,2085.0,2,2,,238.21,871.0
receive,00000910,2,BAC,,,,,,39376,8,20231022-11:07:48.490,2086.0,2,2,,30.65,685.0
receive,00000911,3,MSFT,,,,,,39377,8,20231022-11:07:48.490,2087.0,2,2,,238.52,978.0
receive,00000912,3,AAPL,,,,,,39378,8,20231022-11:07:48.490,2088.0,1,1,,150.13,2874.0
receive,00000913,3,BAC,,,,,,39379,8,20231022-11:07:48.490,2089.0,1,1,,33.72,7476.0
receive,00000915,1,MSFT,,,,,,39381,8,20231022-11:07:48.490,2090.0,1,1,,241.5,3185.0
receive,00000916,3,BAC,,,,,,39382,8,20231022-11:07:48.490,2091.0,1,1,,33.08,1354.0
receive,00000917,2,BAC,,,,,,39383,8,20231022-11:07:48.490,2092.0,2,2,,34.12,1953.0
receive,00000919,2,BAC,,,,,,39385,8,20231022-11:07:48.490,2093.0,1,1,,31.82,884.0
receive,00000920,2,AAPL,,,,,,39386,8,20231022-11:07:48.490,2094.0,1,1,,152.02,6273.0
receive,00000921,2,BAC,,,,,,39387,8,20231022-11:07:48.490,2095.0,2,2,,32.61,8932.0
receive,00000922,2,AAPL,,,,,,39388,8,20231022-11:07:48.490,2096.0,1,1,,152.72,8421.0
receive,00000923,2,AAPL,,,,,,39389,8,20231022-11:07:48.490,2097.0,1,1,,151.62,88.0
receive,00000925,3,AAPL,,,,,,39390,8,20231022-11:07:48.490,2098.0,1,1,,150.84,3399.0
receive,00000926,2,AAPL,,,,,,39391,8,20231022-11:07:48.491,2099.0,2,2,,151.48,958.0
receive,00000927,1,AAPL,,,,,,39392,8,20231022-11:07:48.491,2100.0,1,1,,152.17,3889.0
receive,00000928,2,AAPL,,,,,,39393,8,20231022-11:07:48.491,2101.0,1,1,,151.72,3196.0
receive,00000929,1,MSFT,,,,,,39394,8,20231022-11:07:48.491,2102.0,1,1,,238.82,491.0
receive,00000931,2,AAPL,,,,,,39396,8,20231022-11:07:48.491,2103.0,2,2,,152.09,4614.0
receive,00000932,1,BAC,,,,,,39397,8,20231022-11:07:48.491,2104.0,2,2,,31.05,312.0
receive,00000933,3,MSFT,,,,,,39398,8,20231022-11:07:48.491,2105.0,2,2,,238.22,1156.0
receive,00000934,3,BAC,,,,,,39399,8,20231022-11:07:48.491,2106.0,1,1,,31.96,1310.0
receive,00000935,1,MSFT,,,,,,39400,8,20231022-11:07:48.491,2107.0,2,2,,237.55,9206.0
receive,00000937,3,AAPL,,,,,,39402,8,20231022-11:07:48.491,2108.0,1,1,,152.14,1434.0
receive,00000938,3,AAPL,,,,,,39403,8,20231022-11:07:48.491,2109.0,1,1,,151.21,381.0
receive,00000939,3,AAPL,,,,,,39404,8,20231022-11:07:48.491,2110.0,2,2,,152.9,4662.0
receive,00000941,2,MSFT,,,,,,39406,8,20231022-11:07:48.491,2111.0,1,1,,238.92,4437.0
receive,00000943,2,AAPL,,,,,,39408,8,20231022-11:07:48.491,2112.0,1,1,,150.03,4368.0
receive,00000944,3,BAC,,,,,,39409,8,20231022-11:07:48.491,2113.0,1,1,,30.41,1010.0
receive,00000945,3,MSFT,,,,,,39410,8,20231022-11:07:48.492,2114.0,2,2,,237.18,9255.0
receive,00000947,2,BAC,,,,,,39412,8,20231022-11:07:48.492,2115.0,2,2,,32.83,602.0
receive,00000948,2,AAPL,,,,,,39413,8,20231022-11:07:48.492,2116.0,2,2,,152.56,4300.0
receive,00000949,1,BAC,,,,,,39414,8,20231022-11:07:48.492,2117.0,1,1,,34.04,1401.0
receive,00000950,1,BAC,,,,,,39415,8,20231022-11:07:48.492,2118.0,1,1,,30.49,3018.0
receive,00000951,2,BAC,,,,,,39416,8,20231022-11:07:48.492,2119.0,1,1,,32.42,4145.0
receive,00000952,2,MSFT,,,,,,39417,8,20231022-11:07:48.492,2120.0,1,1,,240.03,913.0
receive,00000953,1,MSFT,,,,,,39418,8,20231022-11:07:48.492,2121.0,2,2,,239.64,4420.0
receive,00000954,3,MSFT,,,,,,39419,8,20231022-11:07:48.492,2122.0,1,1,,239.45,228.0
receive,00000955,3,AAPL,,,,,,39420,8,20231022-11:07:48.492,2123.0,1,1,,150.91,356.0
receive,00000956,1,BAC,,,,,,39421,8,20231022-11:07:48.492,2124.0,1,1,,31.68,363.0
receive,00000957,3,MSFT,,,,,,39422,8,20231022-11:07:48.492,2125.0,1,1,,239.42,3638.0
receive,00000958,3,BAC,,,,,,39423,8,20231022-11:07:48.492,2126.0,2,2,,32.82,7469.0
receive,00000959,1,AAPL,,,,,,39424,8,20231022-11:07:48.492,2127.0,2,2,,152.37,9159.0
receive,00000960,3,BAC,,,,,,39425,8,20231022-11:07:48.492,2128.0,1,1,,32.08,34.0
receive,00000961,3,MSFT,,,,,,39426,8,20231022-11:07:48.492,2129.0,1,1,,239.69,68.0
receive,00000962,1,BAC,,,,,,39427,8,20231022-11:07:48.493,2130.0,2,2,,34.11,9607.0
receive,00000964,1,AAPL,,,,,,39429,8,20231022-11:07:48.493,2131.0,1,1,,152.4,6045.0
receive,00000965,2,AAPL,,,,,,39430,8,20231022-11:07:48.493,2132.0,2,2,,152.17,4177.0
receive,00000966,2,AAPL,,,,,,39431,8,20231022-11:07:48.493,2133.0,1,1,,151.75,3633.0
receive,00000967,1,MSFT,,,,,,39432,8,20231022-11:07:48.493,2134.0,1,1,,239.03,2839.0
receive,00000968,1,MSFT,,,,,,39433,8,20231022-11:07:48.493,2135.0,2,2,,240.86,9944.0
